"Protein.Groups","sample_typepoor.logFC","sample_typepoor.adjPval"
"SAMP_HUMAN",-3.12106260357718,0.00527845232576538
"SAP_HUMAN",0.398506038550242,0.33082991712286
"SAP3_HUMAN",NA,NA
"SAR1A_HUMAN;SAR1B_HUMAN",0.104137380240517,0.755861903977659
"SARDH_HUMAN",NA,NA
"SARM1_HUMAN",1.1889348440102,0.116212806520931
"SARNP_HUMAN",0.494134925231545,0.488584156489095
"SART3_HUMAN",1.1256781976528,0.228679433787384
"SASH3_HUMAN",NA,NA
"SATT_HUMAN",0.219882700833932,0.832499052933689
"SBDS_HUMAN",-0.0211499660636686,0.968032660304001
"SBP1_HUMAN",0.310523952375379,0.537079328325914
"SC11A_HUMAN",0.953298640473278,0.0443908320948775
"SC16A_HUMAN",NA,NA
"SC22B_HUMAN",0.33167490523853,0.319103684973029
"SC23A_HUMAN",0.543606625873285,0.180050878982944
"SC23A_HUMAN;SC23B_HUMAN",0.335776230552082,0.666524100432324
"SC23B_HUMAN",1.07635053750343,0.0353010388006698
"SC24A_HUMAN",NA,NA
"SC24B_HUMAN",-0.0678490994343511,0.944118577001938
"SC24C_HUMAN",0.247502623066124,0.298034625549846
"SC31A_HUMAN",0.867138736232864,0.0105101628193494
"SC61B_HUMAN",NA,NA
"SC6A1_HUMAN",-0.173566167526755,0.890505338358568
"SC6A7_HUMAN",NA,NA
"SCAFB_HUMAN",NA,NA
"SCAI_HUMAN",-0.0186082037204206,0.986429539678234
"SCAM1_HUMAN",-0.404541751031475,0.592005882945391
"SCAM2_HUMAN",0.407865829319761,0.430565814352624
"SCAM3_HUMAN",-0.0302145176634706,0.957943467180259
"SCAM5_HUMAN",-0.291416666136796,0.474293320977721
"SCD_HUMAN",NA,NA
"SCD5_HUMAN",-0.53339758779417,0.298034625549846
"SCFD1_HUMAN",0.641817403853962,0.0764375305244126
"SCFD2_HUMAN",0.00890134604092251,0.98888134321389
"SCG2_HUMAN",-0.29625437519675,0.661472921230328
"SCG3_HUMAN",-0.310661970017147,0.59259481893035
"SCLY_HUMAN",0.419405640044397,0.707201401641888
"SCMC1_HUMAN",1.00275608989664,0.0884174101815538
"SCMC2_HUMAN",0.0111694039103924,0.989452342983515
"SCMC3_HUMAN",-0.688488108815691,0.205936727992236
"SCN1A_HUMAN;SCN2A_HUMAN",NA,NA
"SCN1A_HUMAN;SCN2A_HUMAN;SCN8A_HUMAN;SCN9A_HUMAN",-0.522900748453193,0.269463549100477
"SCN1A_HUMAN;SCN2A_HUMAN;SCN9A_HUMAN",-0.422922854036991,0.379437059476581
"SCN1B_HUMAN",-0.129869061164494,0.839209755990956
"SCN2A_HUMAN",-0.843556394361358,0.184365042378236
"SCN2A_HUMAN;SCN9A_HUMAN",-0.136823801965988,0.790346131587573
"SCN2B_HUMAN",0.0352624809771186,0.963824970320833
"SCN3B_HUMAN",-0.231488593390136,0.740766377812118
"SCN4B_HUMAN",-1.21621736957279,0.116212806520931
"SCO1_HUMAN",-0.468308419124968,0.219827723543601
"SCOT1_HUMAN",0.310799203849141,0.638411268140876
"SCP2_HUMAN",0.915521264478237,0.0913929465406097
"SCPDL_HUMAN",-0.399092225372381,0.21059947974876
"SCRB1_HUMAN",NA,NA
"SCRB2_HUMAN",-0.222213497815505,0.593199117771464
"SCRIB_HUMAN",1.51535028327514,0.0551548530443979
"SCRN1_HUMAN",-0.404344192512291,0.744571976795415
"SCRN3_HUMAN",0.331338317262335,0.678623765860538
"SCYL1_HUMAN",0.0394343266503435,0.913913301094307
"SCYL2_HUMAN",-0.0673461008615443,0.901769186238835
"SDC1_HUMAN",NA,NA
"SDC3_HUMAN",0.39364118575347,0.653922898332284
"SDCB1_HUMAN",0.887888732160782,0.267860874853928
"SDE2_HUMAN",NA,NA
"SDHA_HUMAN",-0.0932717398685467,0.87218968816202
"SDHB_HUMAN",-0.273551832467263,0.548940911926659
"SDHF4_HUMAN",NA,NA
"SDSL_HUMAN",0.00631135585402431,0.994855570426733
"SE6L2_HUMAN",0.778132859801381,0.0755797699058466
"SEC13_HUMAN",0.511533970209535,0.164761112585627
"SEC20_HUMAN",0.68674743179719,0.250936942280209
"SEC63_HUMAN",0.924625830820166,0.0742058062530287
"SEH1_HUMAN",0.611184945849694,0.118336400537096
"SELB_HUMAN",0.064338570671012,0.931520546080571
"SELH_HUMAN",1.77516681860892,0.116212806520931
"SEM4D_HUMAN",-0.0735886641286843,0.915302920248117
"SEM7A_HUMAN",0.213236265846413,0.776122073938269
"SENP3_HUMAN",NA,NA
"SEP10_HUMAN",0.0356181095593768,0.969143216552409
"SEP11_HUMAN",-0.188094726150784,0.772166467890932
"SEP11_HUMAN;SEPT6_HUMAN",0.338825581571949,0.666524100432324
"SEP11_HUMAN;SEPT6_HUMAN;SEPT8_HUMAN",0.246515019980358,0.84708609985432
"SEP15_HUMAN",0.805710982379592,0.435064621397875
"SEPT2_HUMAN",-0.107067604485038,0.815435668085008
"SEPT3_HUMAN",-0.941707408246861,0.34046978912495
"SEPT4_HUMAN",-0.46870175289629,0.363911838489077
"SEPT5_HUMAN",-0.475114970959498,0.757747972741358
"SEPT6_HUMAN",0.194934838644357,0.836852334858014
"SEPT7_HUMAN",-0.0559980094625415,0.956118904415787
"SEPT8_HUMAN",-0.583956616808738,0.220537325154077
"SEPT9_HUMAN",0.221946621361024,0.543184243199465
"SERA_HUMAN",0.00779357137865182,0.994515576638394
"SERB_HUMAN",2.06933170190859,0.0443908320948775
"SERC_HUMAN",-0.464157415108198,0.302230828095137
"SERC1_HUMAN",-0.891807583295671,0.18803212677653
"SERC3_HUMAN",0.382670607804966,0.614358750842093
"SERPH_HUMAN",1.6245880226696,0.155970441238582
"SESD1_HUMAN",-0.0648101728549516,0.900552062963952
"SET_HUMAN",1.23411474104658,0.353433468019669
"SETD3_HUMAN",NA,NA
"SETD7_HUMAN",0.0253690219329675,0.963824970320833
"SETLP_HUMAN;SET_HUMAN",0.123748317449956,0.944118577001938
"SF3A1_HUMAN",0.509696487088987,0.68399859112134
"SF3A3_HUMAN",1.04530362040152,0.0443908320948775
"SF3B1_HUMAN",0.944590339150243,0.0764375305244126
"SF3B2_HUMAN",0.817175416029664,0.108648982401409
"SF3B3_HUMAN",1.22940645615653,0.0443908320948775
"SF3B4_HUMAN",NA,NA
"SF3B6_HUMAN",0.972131544975508,0.407440842913689
"SFPQ_HUMAN",0.840931827071784,0.0825837469396864
"SFXN1_HUMAN",-0.619100004866511,0.33088564050414
"SFXN3_HUMAN",-0.324362008505327,0.592005882945391
"SFXN4_HUMAN",-0.866288653911274,0.302531811827529
"SFXN5_HUMAN",-0.123145533538868,0.839209755990956
"SGCD_HUMAN",0.612908933814106,0.461378952119527
"SGIP1_HUMAN",-0.567121657770511,0.385236540148007
"SGMR2_HUMAN",0.857619660867274,0.52318715343455
"SGPL1_HUMAN",NA,NA
"SGT1_HUMAN",-0.0612492143737846,0.880540299425658
"SGTA_HUMAN",0.385519222004967,0.333623580875904
"SGTB_HUMAN",0.437694638175715,0.42767877280822
"SH2B1_HUMAN",0.186263737775334,0.664083108426295
"SH2D5_HUMAN",-0.0499451061054097,0.963824970320833
"SH319_HUMAN",NA,NA
"SH3G1_HUMAN",-0.880587653562697,0.32554210017338
"SH3G1_HUMAN;SH3G2_HUMAN",-0.971794672125902,0.37893957475633
"SH3G2_HUMAN",-0.192492504158513,0.850833241098121
"SH3G3_HUMAN",-0.38794821956385,0.592005882945391
"SH3K1_HUMAN",0.308768059723899,0.230024190134667
"SH3L1_HUMAN",0.427202349541582,0.311982962316267
"SH3L2_HUMAN",0.491629310489729,0.455729638096946
"SH3L3_HUMAN",0.431427752572922,0.654359056575556
"SHAN1_HUMAN",0.0994846891149304,0.808955594748056
"SHAN2_HUMAN",0.288497639002727,0.375278929178794
"SHAN3_HUMAN",-0.00563643502716152,0.994831516706043
"SHC1_HUMAN",0.920766462366053,0.43229778712682
"SHC3_HUMAN",0.0672074949249239,0.871569951823061
"SHIP2_HUMAN",NA,NA
"SHLB1_HUMAN",0.229440529749506,0.590611982725226
"SHLB2_HUMAN",0.496773733507735,0.672023172951268
"SHOC2_HUMAN",0.250988409253326,0.357311744332203
"SHOT1_HUMAN",-0.206736194969643,0.696362370495294
"SHPK_HUMAN",0.4209074817634,0.717872823754857
"SHPS1_HUMAN",-0.112530731055466,0.941106794317822
"SHPS1_HUMAN;SIRBL_HUMAN",-0.912047301629553,0.12468426693382
"SHRM2_HUMAN",NA,NA
"SHSA4_HUMAN",-0.382274620048378,0.67685355322825
"SHSA7_HUMAN",0.465369419145121,0.168849069517455
"SI1L1_HUMAN",0.705280129537127,0.248344779468961
"SIAS_HUMAN",0.30811949726871,0.477174234299638
"SIG11_HUMAN",-0.55458920993837,0.567511136318474
"SIG16_HUMAN",-1.36203210591612,0.794903852332704
"SIL1_HUMAN",NA,NA
"SIN3A_HUMAN",NA,NA
"SIR2_HUMAN",-1.67780951701531,0.0329970086571062
"SIR3_HUMAN",0.14794130853505,0.869715123055805
"SIR5_HUMAN",-0.227476676635601,0.608464224292191
"SKIV2_HUMAN",0.329532773717176,0.437158364193027
"SKP1_HUMAN",-0.0605363631337478,0.932621893921065
"SKT_HUMAN",-0.18372611702958,0.735690728687938
"SL9A1_HUMAN",0.109168095186168,0.808380263946983
"SL9A6_HUMAN",-0.0947994815721172,0.892478270351996
"SLAF5_HUMAN",NA,NA
"SLD5_HUMAN",NA,NA
"SLFN5_HUMAN",NA,NA
"SLIRP_HUMAN",-0.742714077290351,0.586920468626157
"SLK_HUMAN",-0.056069443658833,0.897507688247793
"SLMAP_HUMAN",NA,NA
"SMAD2_HUMAN",NA,NA
"SMAP_HUMAN",0.898873792396805,0.672023172951268
"SMAP1_HUMAN",-0.258349524662307,0.575441549492851
"SMAP2_HUMAN",-0.0953893028204793,0.84708609985432
"SMC1A_HUMAN",0.788067666207173,0.119144760244607
"SMC2_HUMAN",NA,NA
"SMC3_HUMAN",0.844322061645385,0.205936727992236
"SMC4_HUMAN",NA,NA
"SMCA1_HUMAN",NA,NA
"SMCA1_HUMAN;SMCA5_HUMAN",NA,NA
"SMCA4_HUMAN",1.54567876471001,0.0493662558681833
"SMCA5_HUMAN",1.34726679771851,0.0474849787178471
"SMCE1_HUMAN",1.46822879892028,0.0984858691470748
"SMCR8_HUMAN",0.207825727406085,0.746996157200563
"SMD1_HUMAN",0.331236157710089,0.410126302549716
"SMD2_HUMAN",0.675054047953256,0.455729638096946
"SMD3_HUMAN",0.693266641311445,0.373400758260964
"SMHD1_HUMAN",NA,NA
"SMRC1_HUMAN",NA,NA
"SMRC1_HUMAN;SMRC2_HUMAN",2.48505517139808,0.0492789269090059
"SMRC2_HUMAN",0.609702474237023,0.192484595420813
"SMRD1_HUMAN",NA,NA
"SMU1_HUMAN",1.02257244852075,0.0329970086571062
"SMYD3_HUMAN",0.157217013141802,0.846108942141036
"SMYD5_HUMAN",0.280616450186719,0.712953788146435
"SNAA_HUMAN",0.150525421103478,0.821527158566178
"SNAA_HUMAN;SNAB_HUMAN",-0.5685676945573,0.646489714875857
"SNAB_HUMAN",-0.0516085196097318,0.971592836897719
"SNAG_HUMAN",-0.355001552671174,0.663064670015016
"SNAPN_HUMAN",0.0307691267833357,0.980987662044179
"SND1_HUMAN",0.674801102354715,0.284930717457048
"SNF5_HUMAN",1.12045361835515,0.41478077100951
"SNF8_HUMAN",1.041497523375,0.129517912529934
"SNG1_HUMAN",-0.415652769774059,0.784717067031268
"SNG3_HUMAN",-0.660509145444369,0.307955962930791
"SNP23_HUMAN",1.23918540055441,0.0440159541946237
"SNP25_HUMAN",-0.591394882908534,0.444604166030883
"SNP29_HUMAN",0.628296088213051,0.522188463956872
"SNP47_HUMAN",0.367531861630736,0.34046978912495
"SNPH_HUMAN",-0.244089702774603,0.6507105372734
"SNR40_HUMAN",NA,NA
"SNRPA_HUMAN",0.11074839984421,0.933723568524237
"SNTA1_HUMAN",-0.0250251536377728,0.980637511601827
"SNTB1_HUMAN",0.164325045290186,0.740459555577934
"SNTB1_HUMAN;SNTB2_HUMAN",NA,NA
"SNTB2_HUMAN",-0.220258186926191,0.59885746365458
"SNUT1_HUMAN",NA,NA
"SNUT2_HUMAN",NA,NA
"SNW1_HUMAN",1.30018384094636,0.191833374146695
"SNX1_HUMAN",0.352115767858026,0.199009679984437
"SNX1_HUMAN;SNX2_HUMAN",0.479189738696657,0.368102414389478
"SNX12_HUMAN",0.302767991084106,0.487095776918585
"SNX12_HUMAN;SNX3_HUMAN",0.251196042578708,0.521950828288602
"SNX17_HUMAN",-0.226573253691666,0.701110045528787
"SNX18_HUMAN",0.293810910083381,0.463926259037209
"SNX2_HUMAN",0.238208132810125,0.620042977036579
"SNX27_HUMAN",0.00605253167945791,0.98888134321389
"SNX3_HUMAN",0.544589278273577,0.147233847625792
"SNX30_HUMAN",-0.0618076879404764,0.869715123055805
"SNX32_HUMAN",-0.0312419941955772,0.980987662044179
"SNX32_HUMAN;SNX6_HUMAN",0.060059038334619,0.899377973066325
"SNX4_HUMAN",-0.0553635422175123,0.908051718611744
"SNX5_HUMAN",0.498305004325119,0.110994056890786
"SNX6_HUMAN",0.222880175281904,0.582479438494823
"SNX7_HUMAN",NA,NA
"SNX8_HUMAN",NA,NA
"SNX9_HUMAN",0.400926885074139,0.34340018389974
"SODE_HUMAN",-0.820550157282967,0.661243292961952
"SODM_HUMAN",0.174647823322126,0.776311377497805
"SOGA3_HUMAN",0.029882598180884,0.975226906727156
"SON_HUMAN",2.17775227063501,0.0435001484364744
"SORCN_HUMAN",0.148468047552594,0.71582280699584
"SORL_HUMAN",0.28828169824886,0.276546290778746
"SORT_HUMAN",0.386705614576581,0.44285244490445
"SOX10_HUMAN",NA,NA
"sp|CONTAMINANT_P01966",2.08978166762142,0.320807744333106
"sp|CONTAMINANT_Q3SZ57",0.96787444714552,0.128941035527499
"sp|CONTAMINANT_Q3ZBD7",-0.836638745066375,0.549892404376747
"SP100_HUMAN",NA,NA
"SP16H_HUMAN",1.57234199215289,0.0119101756698746
"SPART_HUMAN",0.0970980752778512,0.846108942141036
"SPAS2_HUMAN",NA,NA
"SPB1_HUMAN",NA,NA
"SPB6_HUMAN",0.50190379167307,0.425199067590616
"SPB8_HUMAN",1.19557088969991,0.116212806520931
"SPB9_HUMAN",0.166638738566176,0.831114990281372
"SPCS2_HUMAN",0.471988335097875,0.79951547199316
"SPCS3_HUMAN",NA,NA
"SPD2A_HUMAN;SPD2B_HUMAN",0.429698618064561,0.700221497329442
"SPD2B_HUMAN",0.586465110429042,0.72274547262467
"SPEE_HUMAN",0.660201141926615,0.130031306025133
"SPF27_HUMAN",NA,NA
"SPF30_HUMAN",NA,NA
"SPF45_HUMAN",NA,NA
"SPG7_HUMAN",-0.20362665676874,0.467618783578223
"SPHM_HUMAN",NA,NA
"SPIR1_HUMAN",-0.0191968957014808,0.975226906727156
"SPN90_HUMAN",-0.382242844621551,0.685056941756425
"SPRC_HUMAN",1.35673341072134,0.0463933655621
"SPRE_HUMAN",0.0994589876828274,0.819445706308428
"SPRE1_HUMAN",0.394837049490405,0.667872566799971
"SPRL1_HUMAN",-0.713930108658628,0.0187007728373642
"SPRY4_HUMAN",NA,NA
"SPS1_HUMAN",NA,NA
"SPSY_HUMAN",0.161342415629406,0.749453658178291
"SPT20_HUMAN",-0.603175413891398,0.715068013077295
"SPT5H_HUMAN",1.0119338754245,0.196996589425753
"SPTA1_HUMAN",0.862031264698666,0.497875740051017
"SPTB1_HUMAN",0.847740257123406,0.175054875224638
"SPTB1_HUMAN;SPTB2_HUMAN",-0.46483413272426,0.488714280915457
"SPTB1_HUMAN;SPTB2_HUMAN;SPTN2_HUMAN",-1.67829434902191,0.00668013220872165
"SPTB1_HUMAN;SPTB2_HUMAN;SPTN2_HUMAN;SPTN4_HUMAN",-1.38408535256929,0.116308927210592
"SPTB2_HUMAN",-0.0269662201859994,0.982332323238592
"SPTB2_HUMAN;SPTN2_HUMAN",0.240029117800078,0.781896289527681
"SPTC1_HUMAN",0.408111693354976,0.768364028793442
"SPTN1_HUMAN",-0.106390705658833,0.913913301094307
"SPTN2_HUMAN",-0.277426179890278,0.789610929706615
"SPTN4_HUMAN",-0.295062094029535,0.40630567714417
"SQOR_HUMAN",0.633816793721474,0.298034625549846
"SQSTM_HUMAN",0.807830292689619,0.0857910791953542
"SR140_HUMAN",2.37786788069523,0.0378635704602768
"SRBS1_HUMAN",-0.322389901049197,0.520548026884437
"SRBS2_HUMAN",0.584397648764402,0.280395174276434
"SRC_HUMAN",-0.326393576072923,0.314021936487787
"SRC8_HUMAN",0.286060219429858,0.33088564050414
"SRCN1_HUMAN",-0.102574948020286,0.888484406708398
"SREK1_HUMAN",NA,NA
"SRGP2_HUMAN",0.135729399725478,0.607335868838294
"SRGP3_HUMAN",-0.00748115447304754,0.989452342983515
"SRP09_HUMAN",1.56143245993049,0.202281264599344
"SRP14_HUMAN",0.565144694332292,0.366057721192023
"SRP54_HUMAN",0.688444500700024,0.209484133729096
"SRP68_HUMAN",0.70852035336796,0.0450980044344372
"SRP72_HUMAN",0.644813851204373,0.0802041592377274
"SRPK2_HUMAN",0.297086578695673,0.472115233465026
"SRPRA_HUMAN",0.482183753039845,0.324137433000874
"SRPRB_HUMAN",0.475352124686499,0.314021936487787
"SRPX_HUMAN",-2.50754473534139,0.0450980044344372
"SRRM1_HUMAN",NA,NA
"SRRM2_HUMAN",0.871384443750585,0.285114243041575
"SRRT_HUMAN",0.706641499668869,0.227319276339329
"SRS10_HUMAN",NA,NA
"SRS11_HUMAN",0.934571620317126,0.0343870546352275
"SRSF1_HUMAN",1.19059564858291,0.0352728330306421
"SRSF1_HUMAN;SRSF9_HUMAN",NA,NA
"SRSF2_HUMAN",0.0519465242993939,0.968032660304001
"SRSF3_HUMAN",0.953080815369843,0.0698314810236559
"SRSF3_HUMAN;SRSF7_HUMAN",0.553346455956257,0.244266254696867
"SRSF4_HUMAN",0.906942722751406,0.184327089287454
"SRSF4_HUMAN;SRSF5_HUMAN;SRSF6_HUMAN",NA,NA
"SRSF5_HUMAN",NA,NA
"SRSF6_HUMAN",NA,NA
"SRSF7_HUMAN",0.98338695550704,0.497875740051017
"SRSF9_HUMAN",NA,NA
"SSBP_HUMAN",0.325180864935091,0.326647371902232
"SSDH_HUMAN",-0.581198664035953,0.519404475688286
"SSH3_HUMAN",0.0263539293986399,0.979172519893714
"SSRA_HUMAN",0.97449346172734,0.205936727992236
"SSRD_HUMAN",0.950390980013885,0.116212806520931
"SSRG_HUMAN",2.42921914123694,0.00387163040886196
"SSRP1_HUMAN",1.36655465036164,0.0960255996766467
"SSU72_HUMAN",NA,NA
"ST1A1_HUMAN",NA,NA
"ST1A1_HUMAN;ST1A3_HUMAN",0.708230632981848,0.275174936211889
"ST32C_HUMAN",0.20017877432781,0.675694722907739
"ST38L_HUMAN",-0.00872512330120848,0.986429539678234
"ST4A1_HUMAN",-0.376087406121146,0.439555044773019
"STA5A_HUMAN;STA5B_HUMAN",NA,NA
"STA5B_HUMAN",NA,NA
"STAB1_HUMAN",-0.60591184092839,0.584115353640877
"STABP_HUMAN",-0.0375672229270913,0.981976101901986
"STAG1_HUMAN;STAG2_HUMAN",NA,NA
"STAG2_HUMAN",NA,NA
"STALP_HUMAN",0.254346146868522,0.828086325383724
"STAM1_HUMAN",0.370793762638417,0.542490875280898
"STAM1_HUMAN;STAM2_HUMAN",-0.124471360559812,0.845975984496723
"STAM2_HUMAN",-0.150113367716027,0.770523006924497
"STAT1_HUMAN",0.851866041511571,0.15209436844343
"STAT2_HUMAN",NA,NA
"STAT3_HUMAN",0.520087032617657,0.187458412078291
"STAT6_HUMAN",NA,NA
"STAU1_HUMAN",0.709069414655339,0.0365661599119894
"STAU2_HUMAN",NA,NA
"STB5L_HUMAN",0.154563831932477,0.823785339189793
"STIM1_HUMAN",0.00113708095556538,0.998102497912123
"STING_HUMAN",NA,NA
"STIP1_HUMAN",0.374046131749369,0.307955962930791
"STK10_HUMAN",1.2293048037076,0.130990214124771
"STK24_HUMAN",-0.0766831811537693,0.85417759512459
"STK3_HUMAN",1.16407690171621,0.398694334595755
"STK3_HUMAN;STK4_HUMAN",1.12057927932299,0.191833374146695
"STK38_HUMAN",1.01818503499861,0.167742114906377
"STK39_HUMAN",-0.482998524372067,0.336344510450676
"STML2_HUMAN",0.00188298028491907,0.995533757596402
"STMN1_HUMAN",0.480547177737577,0.255586074456114
"STMN1_HUMAN;STMN2_HUMAN",0.449496085059995,0.398396944898846
"STOM_HUMAN",0.368469027254559,0.542403320830205
"STRAP_HUMAN",0.505599987806164,0.144234006874049
"STRN_HUMAN",-0.149226509868516,0.62155901640926
"STRN3_HUMAN",-0.283214239170913,0.247576346677911
"STRN4_HUMAN",0.397542347163665,0.245456822983287
"STRP1_HUMAN",NA,NA
"STS_HUMAN",0.361988212469357,0.785324106139465
"STT3A_HUMAN",1.81133577522706,0.0443908320948775
"STT3B_HUMAN",0.60721801901975,0.119144760244607
"STUM_HUMAN",0.322828921828475,0.439555044773019
"STX10_HUMAN",NA,NA
"STX12_HUMAN",-0.22620515107462,0.625478418648847
"STX16_HUMAN",-0.522896323443022,0.128941035527499
"STX17_HUMAN",0.223034197295146,0.866449896252087
"STX1A_HUMAN",-0.799000588054036,0.405867711055912
"STX1B_HUMAN",-0.328692579993919,0.815435668085008
"STX3_HUMAN",NA,NA
"STX4_HUMAN",0.309943895409357,0.766631371449253
"STX5_HUMAN",-0.1458583525064,0.847754636466822
"STX6_HUMAN",0.0599043612921847,0.948930538880089
"STX7_HUMAN",-0.241079038306067,0.65674495919918
"STX8_HUMAN",0.216292398436412,0.685056941756425
"STXB1_HUMAN",-0.291794077107245,0.880672040558058
"STXB2_HUMAN",NA,NA
"STXB3_HUMAN",-0.0506263984904053,0.896992745667604
"STXB5_HUMAN",-0.185217633999797,0.698999746497122
"STXB6_HUMAN",-0.201115125495132,0.819445706308428
"SUCA_HUMAN",-0.860191114592313,0.175951066635156
"SUCB1_HUMAN",-0.334853359496337,0.62889166476731
"SUCB2_HUMAN",0.527258686120208,0.268864568252741
"SUGP2_HUMAN",0.0441455156149497,0.932621893921065
"SUMF2_HUMAN",1.50151188867072,0.0714882258072679
"SUN1_HUMAN",NA,NA
"SUN2_HUMAN",0.264132756440489,0.707235925750706
"SUOX_HUMAN",0.40500878025722,0.552757362650164
"SURF1_HUMAN",-0.387960623615632,0.663919182898269
"SURF4_HUMAN",0.721925648235006,0.373893013764628
"SUSD2_HUMAN",-0.324605232588481,0.839209755990956
"SUV3_HUMAN",0.793059152700979,0.576082836071721
"SV2A_HUMAN",-0.769252836175146,0.230024190134667
"SV2B_HUMAN",-0.00825583660117493,0.992157829197593
"SV2B_HUMAN;SV2C_HUMAN",-0.938471596340618,0.251658307223614
"SV2C_HUMAN",-0.572736978473908,0.534833330875779
"SVIP_HUMAN",-0.212007094983428,0.743679065272212
"SVOP_HUMAN",NA,NA
"SWP70_HUMAN",0.824453531599356,0.268398256178846
"SYAC_HUMAN",0.534451612665037,0.287493751441775
"SYAM_HUMAN",1.0935906856774,0.128941035527499
"SYAP1_HUMAN",0.68452282647903,0.225936977278014
"SYCC_HUMAN",0.140259110127926,0.630846020792205
"SYCM_HUMAN",NA,NA
"SYDC_HUMAN",0.577227933190525,0.113390768351513
"SYDM_HUMAN",0.320200109711619,0.550092436735268
"SYEP_HUMAN",0.869320211949722,0.0117530957048614
"SYFA_HUMAN",0.0381674457859684,0.950847504987294
"SYFB_HUMAN",0.42993790073967,0.444604166030883
"SYFM_HUMAN",NA,NA
"SYGP1_HUMAN",-0.331681211949283,0.666611054379413
"SYHM_HUMAN",0.704037686143458,0.571692571399319
"SYIC_HUMAN",0.416349929550731,0.314991881688981
"SYIM_HUMAN",0.399207016368908,0.345571264903187
"SYJ2B_HUMAN",-0.0899343901657795,0.814524927233193
"SYK_HUMAN",0.728242949929442,0.0603431774625226
"SYLC_HUMAN",0.767287203191876,0.0570762399444944
"SYLM_HUMAN",-0.273239212141641,0.543184243199465
"SYMC_HUMAN",0.532570616413855,0.228679433787384
"SYMPK_HUMAN",NA,NA
"SYN1_HUMAN",-0.121501339026422,0.947962160005293
"SYN1_HUMAN;SYN2_HUMAN",-0.220665684803933,0.869715123055805
"SYN2_HUMAN",-0.608519026065884,0.477300886662508
"SYN3_HUMAN",-0.409375168786104,0.425253202072903
"SYNC_HUMAN",0.665809873092532,0.163633550537148
"SYNE1_HUMAN",-0.053351226091483,0.938752357050075
"SYNE2_HUMAN",NA,NA
"SYNEM_HUMAN",-0.307819135062141,0.776122073938269
"SYNJ1_HUMAN",-0.0268628939076132,0.980987662044179
"SYNM_HUMAN",NA,NA
"SYNPO_HUMAN",0.0383104920009223,0.980987662044179
"SYNPR_HUMAN",0.326601475295396,0.567601169876053
"SYNRG_HUMAN",0.401767946105513,0.555044379869408
"SYPH_HUMAN",-0.97866681713367,0.467026757977649
"SYPL1_HUMAN",0.199552865102806,0.775965734855493
"SYPM_HUMAN",NA,NA
"SYQ_HUMAN",0.40408458313458,0.390732243857301
"SYRC_HUMAN",0.45392301702608,0.324137433000874
"SYSC_HUMAN",0.108995185864683,0.762158146478929
"SYSM_HUMAN",-0.295702758686576,0.336344510450676
"SYT1_HUMAN",-0.642339471461685,0.45736981458344
"SYT1_HUMAN;SYT2_HUMAN",-0.629386630699344,0.404665337572411
"SYT1_HUMAN;SYT2_HUMAN;SYT5_HUMAN",-0.495875924506906,0.617183922396189
"SYT1_HUMAN;SYT5_HUMAN",-0.447387073336352,0.500787746070158
"SYT11_HUMAN",0.00561098648016408,0.992857401003399
"SYT12_HUMAN",0.026433890710479,0.97448435844794
"SYT2_HUMAN",-0.618859332389869,0.373400758260964
"SYT3_HUMAN",0.288880201858468,0.693440321907393
"SYT7_HUMAN",-0.101684717654739,0.850350874633213
"SYTC_HUMAN",0.929731585770776,0.0791117607182015
"SYTC2_HUMAN",NA,NA
"SYTL4_HUMAN",-0.3998448807593,0.302230828095137
"SYTM_HUMAN",0.267852363652152,0.845975984496723
"SYUA_HUMAN",0.641128519750544,0.646489714875857
"SYUB_HUMAN",0.244768464224493,0.87218968816202
"SYUG_HUMAN",0.0290692142525868,0.976595611963463
"SYVC_HUMAN",0.917892193234978,0.0443908320948775
"SYVM_HUMAN",NA,NA
"SYWC_HUMAN",1.01404850457952,0.17089854228387
"SYWM_HUMAN",-0.310688713762006,0.648386614462481
"SYYC_HUMAN",0.126233924559937,0.677923719759538
"SYYM_HUMAN",0.518574239497523,0.233403196271582
"T11L1_HUMAN",-0.0725662710544578,0.889078279979783
"T126A_HUMAN",NA,NA
"T132A_HUMAN",-0.063326747486935,0.913533911163406
"T178B_HUMAN",NA,NA
"T22D1_HUMAN",-0.4368244477962,0.322312512473456
"T22D4_HUMAN",-0.232436581672584,0.842589841818847
"T2FA_HUMAN",NA,NA
"T2FB_HUMAN",1.11615417710473,0.173708349114323
"T3HPD_HUMAN",0.185735595958713,0.678623765860538
"TAB1_HUMAN",0.0227778489941457,0.980987662044179
"TACC1_HUMAN",-0.19414539267025,0.732634797582232
"TACO1_HUMAN",0.498991290944248,0.425253202072903
"TADBP_HUMAN",0.19731306016165,0.821527158566178
"TAGL_HUMAN",0.197198429902417,0.871461555799391
"TAGL2_HUMAN",1.52824766232878,0.0821867077710055
"TAGL2_HUMAN;TAGL3_HUMAN",-1.00268460856769,0.134416803190994
"TAGL3_HUMAN",-0.0958230400042272,0.911353691960887
"TALDO_HUMAN",0.291542881842024,0.596903377579754
"TANC2_HUMAN",-0.0445407280148467,0.917382878617364
"TAOK1_HUMAN",-0.0699569950791625,0.849538728462914
"TAOK1_HUMAN;TAOK3_HUMAN",-0.145529383425589,0.838168488100986
