"","logFC","pval","adjPval","negLogAdjPval","significant"
"MAP6_HUMAN",0.406776240065793,0.661627768297731,0.867415661015584,0.0617727410168062,FALSE
"MARC2_HUMAN",0.534011303246083,0.335587872468928,0.670563730580771,0.173559940371278,FALSE
"MARE1_HUMAN",-0.168329105190336,0.717007262669058,0.888342705561654,0.0514194594220943,FALSE
"MARE2_HUMAN",-0.81226354922315,0.221276963830898,0.572489372471785,0.242232571031219,FALSE
"MARE3_HUMAN",0.492680032124715,0.543453565988353,0.804124181911413,0.0946768774277821,FALSE
"MARH5_HUMAN",0.346792443810994,0.191006718851717,0.529857881100499,0.275840601588977,FALSE
"MARK1_HUMAN",-0.0743446381494757,0.768418031830664,0.909827400634244,0.0410409879665386,FALSE
"MARK2_HUMAN",0.648478265239629,0.0187109850885077,0.179309061183454,0.746397763295927,FALSE
"MARK4_HUMAN",1.25147392126628,0.0438316412778734,0.279214350543353,0.554062264409808,FALSE
"MAT2B_HUMAN",-0.578023367356677,0.0780741588796033,0.360686006861027,0.442870706200969,FALSE
"MATR3_HUMAN",0.160136089889868,0.700226930638481,0.882532945172043,0.0542690733176341,FALSE
"MB12B_HUMAN",0.401518464702014,0.226392426001039,0.580914835492128,0.235887532303086,FALSE
"MBLC2_HUMAN",0.217448128058036,0.642179896584566,0.857370154375901,0.0668316386414077,FALSE
"MBOA7_HUMAN",-0.05173254010535,0.869442133169928,0.954209112430569,0.0203564403662603,FALSE
"MBP_HUMAN",-2.35446642418821,0.157730487412809,0.49143138590133,0.308537110191152,FALSE
"MCCA_HUMAN",-0.0261465175836311,0.921199202054945,0.977398895143513,0.00992815623617399,FALSE
"MCCB_HUMAN",-0.330765947599129,0.36115733711997,0.693610275857032,0.158884481398415,FALSE
"MCEE_HUMAN",-0.544905685509753,0.308700286123366,0.658750305635674,0.181279170282842,FALSE
"MCES_HUMAN",-1.1910532626715,0.122932370703681,0.441934712675189,0.35464188454044,FALSE
"MCUR1_HUMAN",0.0315122101016016,0.925024876057461,0.978926177083808,0.00925005803751584,FALSE
"MDHC_HUMAN",-3.02642469522378,0.000880857362740559,0.0373350928350185,1.42788276444591,FALSE
"MDHM_HUMAN",-2.43583138578609,0.000455182293307507,0.0269655963062122,1.56918997145837,FALSE
"MEAK7_HUMAN",0.544975275537917,0.330446202736391,0.667594756235106,0.175487083237701,FALSE
"MECP2_HUMAN",0.511824410383544,0.140324062141145,0.468745114083277,0.329063246064717,FALSE
"MECR_HUMAN",0.549731670557732,0.484868033631024,0.774046248929177,0.111233089634073,FALSE
"MEP50_HUMAN",-0.128686278154438,0.803286959731204,0.927158253486121,0.0328461312817125,FALSE
"MESD_HUMAN",-0.263119651446162,0.558000137166899,0.812502512721506,0.0901752872605994,FALSE
"MET7A_HUMAN",-0.150036148176723,0.719293793802136,0.889510421455087,0.0508489593800284,FALSE
"METK1_HUMAN;METK2_HUMAN",0.325989470010783,0.581329844690395,0.819044663307898,0.0866924150902717,FALSE
"METK2_HUMAN",-1.09681601175507,0.00527616828028119,0.0884834955983891,1.0531377286128,FALSE
"MFD4A_HUMAN",0.278103725776098,0.508527528426288,0.789231330535121,0.102795682659027,FALSE
"MFF_HUMAN",0.660276293223148,0.10571638221486,0.409519329283494,0.387725594750827,FALSE
"MFN1_HUMAN;MFN2_HUMAN",0.31066103885697,0.511829420348576,0.79011141695524,0.102311662688028,FALSE
"MFN2_HUMAN",0.410062901034071,0.43692888782306,0.744589258652087,0.128083233148213,FALSE
"MFR1L_HUMAN",0.966958167004333,0.221425354855006,0.572489372471785,0.242232571031219,FALSE
"MGLL_HUMAN",0.284701134976337,0.561538967628005,0.813155796772083,0.0898262376824726,FALSE
"MGST3_HUMAN",0.638532584880562,0.326972212396972,0.667594756235106,0.175487083237701,FALSE
"MIC13_HUMAN",0.509983928049125,0.0912778595410437,0.38620442253395,0.413182757301592,FALSE
"MIC19_HUMAN",-0.45788644658927,0.0621280146650265,0.325662354690072,0.487232441297836,FALSE
"MIC26_HUMAN",-1.12691462361769,0.0669117440796586,0.338367542753597,0.470611302486013,FALSE
"MIC27_HUMAN",-0.539610691710383,0.0601176439796338,0.321404728926873,0.492947737617051,FALSE
"MIC60_HUMAN",-0.461436969203786,0.255026464621445,0.618194682308768,0.208874735044133,FALSE
"MICA3_HUMAN",0.565830189838307,0.044332085307347,0.279692062198176,0.553319858950063,FALSE
"MICU1_HUMAN",0.466400859304746,0.181245736253054,0.51714820752065,0.286384976278683,FALSE
"MICU3_HUMAN",0.197469530265718,0.666798526017076,0.867415661015584,0.0617727410168062,FALSE
"MIEN1_HUMAN",-0.0852538887231006,0.767480777007794,0.909827400634244,0.0410409879665386,FALSE
"MIF_HUMAN",-1.01164860522085,0.0942810141620092,0.392280624747499,0.40640314171254,FALSE
"MIRO1_HUMAN",-0.851850800297031,0.106407471868692,0.410518028207033,0.386667765757914,FALSE
"MIRO1_HUMAN;MIRO2_HUMAN",-0.66063315068073,0.319538147128869,0.665230630972158,0.17702776162343,FALSE
"MIX23_HUMAN",0.425705461075514,0.227435807077126,0.582682383369067,0.234568112030424,FALSE
