"Protein.Groups","sample_typenot_brain.logFC","sample_typenot_brain.pval","sample_typenot_brain.adjPval"
"PPM1F_HUMAN",-0.249166175514851,0.121590264748012,0.26847697776141
"PPP5_HUMAN",-0.758386614330889,0.00233658173797905,0.0280237090796834
"PPR1B_HUMAN",0.853670916503994,0.000690126395007854,0.013220127878913
"PPR29_HUMAN",0.0226959156063749,0.934191439831007,0.963598253001629
"PPT1_HUMAN",-0.162735850534066,0.426059453923948,0.5990950942149
"PQBP1_HUMAN",NA,NA,NA
"PRAF1_HUMAN",-1.41486743054099,0.0215619652595009,0.0991634241884313
"PRAF2_HUMAN",-0.346086766140115,0.239366497964575,0.419253964187833
"PRDX1_HUMAN",-0.485054925602403,0.0457014246572449,0.152476571356444
"PRDX1_HUMAN;PRDX2_HUMAN",0.317310640978752,0.0700583392247369,0.196104194663608
"PRDX1_HUMAN;PRDX4_HUMAN",-0.373122126957543,0.109743174877328,0.252038455444175
"PREB_HUMAN",0.142244028504935,0.520347995644908,0.683492177529281
"PRIO_HUMAN",-0.00640203597335747,0.990933175339297,0.996362946163074
"PROD_HUMAN",0.022008103873433,0.958339130311259,0.972650610686482
"PROF1_HUMAN",-0.941356291612489,0.00816592908738149,0.0587626661778236
"PROF1_HUMAN;sp|CONTAMINANT_P02584",-1.46104289501883,0.00346338141178748,0.0367358664198268
"PROF2_HUMAN",0.703390435599808,0.107643914592987,0.249708380492779
"PROS_HUMAN",-0.537437654056334,0.0826823164094598,0.215984913224753
"PRPS1_HUMAN",0.0651495015879516,0.725323272135468,0.843452600994033
"PRPS1_HUMAN;PRPS2_HUMAN",-0.0663826460306849,0.747152239584077,0.859303609028939
"PRRT2_HUMAN",0.948380412829071,0.0477485833518214,0.15637108507422
"PRRT3_HUMAN",0.575386926800532,0.029422201755409,0.11749130318289
"PRS10_HUMAN",-0.814038443855349,0.000571547281338586,0.0118744603310475
"PRS6A_HUMAN",-0.927081000355462,8.08484906136727e-05,0.00322515174513238
"PRUN2_HUMAN",0.00146602745262175,0.99701388630746,0.997557514380692
"PRVA_HUMAN",-0.117330870944903,0.637413001029465,0.780237423304093
"PSA_HUMAN",-1.32561602672152,0.000104230830407781,0.00382527147596556
"PSA1_HUMAN",-0.766273061620155,0.000230164810406647,0.00670400677930472
"PSA2_HUMAN",-0.0272696367332758,0.954578339037383,0.972113498966598
"PSA4_HUMAN",-0.740316008940987,0.00865084102688153,0.0605889056653726
"PSA6_HUMAN",-0.715326466325467,0.00225994278179093,0.0274635430767308
"PSB8_HUMAN",-0.751400377304241,0.10341851684228,0.245389475001172
"PSB9_HUMAN",-1.20218902410109,0.026163442189352,0.110179449984806
"PSD10_HUMAN",-0.321746131767288,0.242086428360598,0.422206494779086
"PSD13_HUMAN",-0.751987200631528,0.00826049168920396,0.0590395243703984
"PSD3_HUMAN",0.498428793866781,0.195978021293079,0.369219372764681
"PSMD1_HUMAN",-0.859292850827259,0.000409542199398174,0.00963474276789293
"PSMD4_HUMAN",-0.495976412530609,0.0287963949641964,0.116572607169968
"PSMD8_HUMAN",-0.456549617050957,0.170773251745271,0.338777207516294
"PSMD9_HUMAN",0.966196779858626,0.235744023006485,0.417116325131566
"PSME2_HUMAN",-1.08648414577052,0.0188136527015512,0.0909854643445511
"PSME3_HUMAN",-1.43144840884731,0.0387578355685789,0.139597417357899
"PSMF1_HUMAN",NA,NA,NA
"PSMG4_HUMAN",NA,NA,NA
"PSN1_HUMAN",NA,NA,NA
"PTBP1_HUMAN",-1.59890576451018,0.0034455181523588,0.0367358664198268
"PTGR2_HUMAN",0.45441539217189,0.0372782790110055,0.136324989367696
"PTH2_HUMAN",-0.71785568323177,0.0522259155480684,0.164744566167943
"PTN5_HUMAN",0.153939507640015,0.65395703552427,0.792086574380881
"PTN9_HUMAN",0.0627097752755647,0.788234146395995,0.885195629520594
"PTPA_HUMAN",0.438501456730417,0.156418014901314,0.319273701161192
"PTPR2_HUMAN",0.176116919369559,0.468025885797592,0.637582390265164
"PTPRD_HUMAN",0.559437520768144,0.00440591229092887,0.0424564708727889
"PTPRD_HUMAN;PTPRF_HUMAN",NA,NA,NA
"PTPRD_HUMAN;PTPRF_HUMAN;PTPRS_HUMAN",NA,NA,NA
"PTPRD_HUMAN;PTPRS_HUMAN",0.463530801164021,0.00432746885078962,0.0424564708727889
"PTPRJ_HUMAN",-0.0852678116250115,0.762092427913605,0.869676371406384
"PTPRT_HUMAN",-0.116359609678224,0.639077834724725,0.780764198881405
"PTPRZ_HUMAN",0.533644213610157,0.369528350878715,0.547283715788896
"PTTG_HUMAN",0.520497476064662,0.422795600102317,0.597569114748779
"PUF60_HUMAN",-0.89398946082536,0.0355911855876334,0.133118511337263
"PUR6_HUMAN",-0.767215540496774,0.0215299428684974,0.0991634241884313
"PUR8_HUMAN",-0.501016531868095,0.0478796852769301,0.15637108507422
"PWP2_HUMAN",-1.71553475948898,0.0256687028946957,0.109795034526262
"PYR1_HUMAN",-1.85967093543616,0.00162248674271585,0.0229534360772198
"PYRG1_HUMAN",-0.718561595004582,0.0286188725225221,0.116185024510681
"QORL1_HUMAN",0.403401053747433,0.11379960108916,0.257487383475474
"QPCT_HUMAN",NA,NA,NA
"R4RL2_HUMAN",NA,NA,NA
"R7BP_HUMAN",0.132784970178439,0.60713659683169,0.755831516408516
"RAB12_HUMAN",0.55329705947762,0.0367624198497718,0.135188457764191
"RAB15_HUMAN",0.1752128337383,0.803467977429053,0.893553780958977
"RAB1A_HUMAN",-0.867611743952551,0.074320316338852,0.203879375465156
"RAB1A_HUMAN;RAB1B_HUMAN",-1.33299471306802,0.0549114007166316,0.169484768317027
"RAB1A_HUMAN;RAB1B_HUMAN;RAB1C_HUMAN",-1.03336154287478,0.0415635130695476,0.145274374252609
"RAB1B_HUMAN",-0.379839831726835,0.402281438621697,0.579879371461755
"RAB1B_HUMAN;RAB1C_HUMAN",-0.991841542067642,0.0192920901738522,0.0922148808020806
"RAB2A_HUMAN",-1.04178665735679,0.00176546101067345,0.023646868281648
"RAB2A_HUMAN;RAB2B_HUMAN",-1.08684888045551,0.00262351793793771,0.0301703867676439
"RAB2B_HUMAN",-0.526119126805584,0.168240472453184,0.335202244247115
"RAB34_HUMAN",NA,NA,NA
"RAB37_HUMAN",0.322790705523877,0.405098004141282,0.581208647968839
"RAB3A_HUMAN",-0.27435806220892,0.742923386689643,0.85739900287767
"RAB3A_HUMAN;RAB3D_HUMAN",0.443943607836832,0.439343118589268,0.609326400713344
"RAB4B_HUMAN",0.35233219511891,0.0172773326543806,0.088806457761312
"RAB7A_HUMAN",-0.609289564809952,0.0203615972818701,0.0959977235782089
"RABE2_HUMAN",NA,NA,NA
"RABX5_HUMAN",-0.148403155200893,0.389828413133242,0.567276080967089
"RAC1_HUMAN",-1.08491190709339,0.0416723839588199,0.145377993468507
"RAC1_HUMAN;RAC2_HUMAN",NA,NA,NA
"RAC1_HUMAN;RAC2_HUMAN;RAC3_HUMAN",-0.605303029964313,0.0814154462412203,0.214343391467201
"RAC1_HUMAN;RAC3_HUMAN",NA,NA,NA
"RAC2_HUMAN",0.947246551699598,0.0260680622310099,0.110179449984806
"RACK1_HUMAN",-1.06091790139223,0.00565233687069336,0.0486950148249874
"RAD50_HUMAN",-0.676057373121559,0.106777272175258,0.248650119849744
"RADI_HUMAN",-0.43515194561384,0.0652516900540458,0.18915774288969
"RALA_HUMAN",0.496188008775106,0.216338886811305,0.392274562548166
"RALA_HUMAN;RALB_HUMAN",-0.624499316791894,0.111504704778116,0.254808385140526
"RALB_HUMAN",0.0804259456867245,0.655648560266288,0.793110887892346
"RALY_HUMAN",-0.285196781951813,0.367040351408501,0.544477805040097
"RALYL_HUMAN",-0.508839165401403,0.236849530347482,0.41790277710349
"RAN_HUMAN",-0.624428725981471,0.00507620212385699,0.045438199498915
"RANB3_HUMAN",NA,NA,NA
"RANG_HUMAN",-0.827904984124537,3.61651071253205e-05,0.0018960849021418
"RAP2C_HUMAN",-0.452098822125032,0.366615175767642,0.544477805040097
"RASA1_HUMAN",0.462007641858625,0.176558302718184,0.346507471110018
"RASA2_HUMAN",0.41355719221616,0.373910726449726,0.55156679887838
"RB33B_HUMAN",0.142594729483171,0.631816631813284,0.775507370820988
"RB6I2_HUMAN",-0.0234664464648873,0.924290324691045,0.962819928767409
"RBBP7_HUMAN",-1.96217156773189,0.00159685626673778,0.0228924316364362
"RBM15_HUMAN",NA,NA,NA
"RBM26_HUMAN",NA,NA,NA
"RBMS2_HUMAN",NA,NA,NA
"RBMX_HUMAN",NA,NA,NA
"RBMX_HUMAN;RMXL1_HUMAN",NA,NA,NA
"RBP10_HUMAN",-0.221628367997815,0.41980592569985,0.59531984054036
"RCN2_HUMAN",-0.485481937589449,0.0663038300758715,0.19130114495161
"RD23A_HUMAN",-0.195207729508761,0.425383572067957,0.598603416215261
"REEP1_HUMAN",0.300543313539595,0.495077685077322,0.659265277298175
"REEP2_HUMAN",-1.43665761042895,0.115099448615805,0.259468658734645
"RELCH_HUMAN",0.178176031647361,0.329312341843214,0.511674976530312
"RENBP_HUMAN",0.822726786143668,0.339451754761279,0.519944883127669
"RENR_HUMAN",0.731093793180145,0.0909825921394579,0.228365311071169
"REPS1_HUMAN",NA,NA,NA
"REQU_HUMAN",NA,NA,NA
"RET1_HUMAN",-0.683001290042487,0.332578331020161,0.514454832524381
"RETR2_HUMAN",0.113297506238897,0.612712385370386,0.761223579657859
"RETR3_HUMAN",0.126724284287094,0.535732402266879,0.698202385056622
"RFA2_HUMAN",-0.0556420355285561,0.863358868375787,0.933097962071201
"RFC4_HUMAN",-1.93236774083055,0.00177943309808921,0.0236613024274906
"RFIP5_HUMAN",-0.0116458255263459,0.974264910948914,0.982894438073136
"RFTN1_HUMAN",-2.34403516876825,0.0443035495055284,0.149573308122473
"RGPA1_HUMAN",0.597641195579415,0.0669804034710814,0.19174577280723
"RGRF1_HUMAN",-0.558241657549732,0.0915830209206753,0.228646045427808
"RGRF2_HUMAN",0.459995328344868,0.310173456338062,0.489396640051887
"RGS20_HUMAN",0.476163725603004,0.0959065863358572,0.234964734214016
"RGS6_HUMAN",0.24506361572244,0.36029567560495,0.539795772713942
"RGS6_HUMAN;RGS7_HUMAN",0.603139410392435,0.0479066724762795,0.15637108507422
"RGS7_HUMAN",0.444607766819771,0.122965521517004,0.269744332292369
"RHEB_HUMAN",-0.630803868090402,0.112139925767757,0.255333281965917
"RHG04_HUMAN",NA,NA,NA
"RHG05_HUMAN",0.505200090959533,0.0179755407730099,0.089692706632627
"RHG12_HUMAN",NA,NA,NA
"RHG21_HUMAN",0.389110337670844,0.331900170884375,0.513955116939096
"RHG26_HUMAN",0.397674442511402,0.0387981922902062,0.139597417357899
"RHG44_HUMAN",-0.762302965145522,0.050109063326844,0.160471433167118
"RHOC_HUMAN",-0.185585512173584,0.66029834879614,0.796089007911247
"RIMB2_HUMAN",0.45262278982558,0.0877478791222888,0.222814470437493
"RIMS1_HUMAN",0.178422485861991,0.651794461949995,0.791557139429676
"RIMS3_HUMAN",0.425994723318007,0.180184466070142,0.350252643261346
"RIN1_HUMAN",-0.0336834502085849,0.896903773119268,0.948144519276087
"RIR2_HUMAN",NA,NA,NA
"RL10_HUMAN",0.0309722548202475,0.911259093280097,0.954571017746654
"RL11_HUMAN",-0.387976725012178,0.200178894627705,0.373680846024251
"RL13A_HUMAN",-0.784646349147082,0.239417481396642,0.419253964187833
"RL15_HUMAN",0.866691872306258,0.00794627915100077,0.0580933157055235
"RL17_HUMAN",0.517429565957941,0.106623890030641,0.248608434823667
"RL18_HUMAN",0.332240271528713,0.295078391835456,0.473341614311788
"RL18A_HUMAN",0.680353083538508,0.402170934018238,0.579879371461755
"RL1D1_HUMAN",NA,NA,NA
"RL22L_HUMAN",NA,NA,NA
"RL23_HUMAN",-0.448130377562042,0.209690752956076,0.384782531674399
"RL24_HUMAN",0.0495897859704363,0.91995793328681,0.959705973610743
"RL27_HUMAN",0.768109125581581,0.00232387089062896,0.0280237090796834
"RL27A_HUMAN",-0.248944831765765,0.472782719736381,0.640735812936676
"RL3_HUMAN",-0.296129449713669,0.363580789355139,0.542415242655837
"RL30_HUMAN",-1.02051545222177,0.0146684859013782,0.0820630232592345
"RL4_HUMAN",0.292885223927698,0.312052102394556,0.491094003339632
"RL5_HUMAN",0.160884939731796,0.700197738691004,0.830014761303612
"RL7A_HUMAN",0.494841682825332,0.00634606447118388,0.0506480757082916
"RL8_HUMAN",NA,NA,NA
"RL9_HUMAN",-0.435983644978889,0.11914597868284,0.265331153984236
"RLA0_HUMAN",-1.44424788772691,0.0017042143562437,0.0235130326594526
"RLBP1_HUMAN",-0.147228765820116,0.679321749764626,0.813147691336
"RM02_HUMAN",NA,NA,NA
"RM04_HUMAN",-0.873781705501465,0.00911331767005095,0.0623990221065056
"RM12_HUMAN",-1.17610682875031,0.00249538975954742,0.0293528218510866
"RM13_HUMAN",0.0357856045956869,0.951669531183205,0.97071350179054
"RM15_HUMAN",NA,NA,NA
"RM19_HUMAN",-0.964703621269666,0.270024382135893,0.450859637142278
"RM21_HUMAN",NA,NA,NA
"RM22_HUMAN",NA,NA,NA
"RM37_HUMAN",-1.02337169800853,0.0931969329223783,0.231415929516325
"RM42_HUMAN",NA,NA,NA
"RM45_HUMAN",NA,NA,NA
"RM48_HUMAN",-0.574632044940014,0.0762634055789797,0.206406119819215
"RM49_HUMAN",-0.904431232155723,0.153073189902975,0.314898322277982
"RMC1_HUMAN",-0.0394923806579696,0.888203147335348,0.945390240928285
"RMD1_HUMAN",-0.22495812759372,0.404410106777012,0.581121805744571
"RMD2_HUMAN",-0.592371894331637,0.11475986543389,0.259168606066081
"RMD3_HUMAN",0.0292987534143317,0.873315232984455,0.93825143590543
"RN123_HUMAN",-0.0209592303205258,0.945058255204783,0.969230295228762
"RN126_HUMAN",0.429529591209969,0.103504879373791,0.245389475001172
"RN181_HUMAN",NA,NA,NA
"RN213_HUMAN",-0.817793940684958,0.00706248874624522,0.0542245474868618
"RNF11_HUMAN",1.25254137078853,0.0268398459983227,0.111793100235122
"RNF31_HUMAN",NA,NA,NA
"RNPS1_HUMAN",-0.366578785239771,0.193790948889548,0.365997590353668
"RNT2_HUMAN",-0.689188738983449,0.165635314067118,0.330729925259153
"RNZ2_HUMAN",NA,NA,NA
"ROA1_HUMAN",-0.814851511095405,0.0777762668591478,0.208959662791415
"ROAA_HUMAN",-1.53395114704156,5.19549154112109e-05,0.00242525895151721
"ROBO1_HUMAN",-0.131140571500144,0.784835371144255,0.883541660153195
"ROCK2_HUMAN",-0.010283220564375,0.962277800934393,0.975551204299182
"ROGDI_HUMAN",0.478332238826824,0.112382815803249,0.255443109929738
"RP3A_HUMAN",0.701240136060044,0.0673036117339191,0.192123154901562
"RPAB1_HUMAN",-1.98377724896427,0.00640306621431856,0.0506480757082916
"RPAB3_HUMAN",NA,NA,NA
"RPAC1_HUMAN",-1.08748427800831,0.289016828410526,0.468338686777535
"RPAC2_HUMAN",NA,NA,NA
"RPB2_HUMAN",-0.514114249106771,0.554219557872962,0.714682282991486
"RPE_HUMAN",-0.576519192614012,0.0841291082414074,0.218711627429224
"RPF2_HUMAN",-0.634472112207772,0.238970200909665,0.419253964187833
"RPGF2_HUMAN",0.703037168850457,0.0058660134840362,0.0490070319087735
"RPGF2_HUMAN;RPGF6_HUMAN",0.369096021977366,0.188898549381111,0.359200868512268
"RPGF4_HUMAN",-0.222883590210327,0.57224997886703,0.730129243888131
"RPGF5_HUMAN",0.45914155804799,0.260837667504574,0.440920695735951
"RPGP1_HUMAN",0.375689479062435,0.193869023337202,0.365997590353668
"RPGP2_HUMAN",0.162286359315123,0.448052833494468,0.618178157490488
"RPR1A_HUMAN",-0.017992416272944,0.94764493928651,0.969302376583471
"RRAGA_HUMAN",NA,NA,NA
"RRBP1_HUMAN",-1.10718017847413,0.0102420867429412,0.0666462027421884
"RRP44_HUMAN",NA,NA,NA
"RRP5_HUMAN",NA,NA,NA
"RS10_HUMAN",-0.98262833954092,0.0182497402623304,0.0897808937838506
"RS11_HUMAN",0.189857080227416,0.771625804518274,0.875113319710157
"RS14_HUMAN",-0.956628187090337,0.0107521876427228,0.0682708108110602
"RS16_HUMAN",-0.41688779505999,0.188798810131332,0.359200868512268
"RS17_HUMAN",-0.173583162777756,0.594744605644344,0.747504350244775
"RS2_HUMAN",-0.296645969899026,0.247757794896101,0.428497223029544
"RS20_HUMAN",-0.472581113154373,0.185372073208565,0.356186130196563
"RS21_HUMAN",-0.966198826186621,0.340672253011544,0.520846149492639
"RS24_HUMAN",NA,NA,NA
"RS27L_HUMAN",NA,NA,NA
"RS3_HUMAN",-0.733643752340297,0.0117406624450191,0.0722956898879529
"RS30_HUMAN",-0.859725415152093,0.0246618257848912,0.108264235204008
"RS3A_HUMAN",-0.168078792490878,0.415305502517755,0.590397163989581
"RS5_HUMAN",-1.45639661384037,0.0854683974238347,0.219964248629364
"RS6_HUMAN",1.54534394598867,1.06500154120291e-05,0.000888308103685153
"RS8_HUMAN",0.363196281940628,0.146796667520228,0.306801691229635
"RSSA_HUMAN",-0.740749998900883,0.0187346667092291,0.0909473899773423
"RT07_HUMAN",0.0901098696788104,0.624806838110606,0.768960796735722
"RT22_HUMAN",-0.165771199459044,0.576523659637101,0.732369316258999
"RT27_HUMAN",-0.945470817273716,0.0164887314948085,0.0869448916464756
"RT28_HUMAN",0.00204398073975385,0.995928266287226,0.997557514380692
"RT29_HUMAN",-0.175272608146136,0.513979102632253,0.677065077767541
"RTF2_HUMAN",1.13536840237692,0.171240821926589,0.339337913861004
"RU2A_HUMAN",-0.655639772754154,0.0441572363788803,0.149573308122473
"RUFY2_HUMAN",0.553567958639501,0.156798566458793,0.319694854946539
"RUSF1_HUMAN",0.0347299555914596,0.950526638202798,0.97071350179054
"RXRB_HUMAN",NA,NA,NA
"RYR2_HUMAN",0.722093779822165,0.00137704196127023,0.0207120655650072
"S10A1_HUMAN",-0.863999134904333,0.0495626544351436,0.159837382932317
"S12A6_HUMAN",0.64381045951635,0.012897694973831,0.0757313972305372
"S13A5_HUMAN",0.692700602361326,0.29911353407999,0.478112661181866
"S14L2_HUMAN",0.345364705089326,0.127978652230241,0.277589629837462
"S1PR1_HUMAN",0.362198688077998,0.23621381197866,0.417182237710146
"S30BP_HUMAN",-1.52074571524866,0.102428063591081,0.244415470337626
"S39AE_HUMAN",-0.913438603412935,0.00800995869604279,0.058295587849023
"S4A10_HUMAN",0.0741552500258217,0.807642714005898,0.896024413664342
"S4A10_HUMAN;S4A4_HUMAN;S4A8_HUMAN",1.22087964430054,0.0155392301845329,0.0842734948639097
"S4A10_HUMAN;S4A8_HUMAN",1.21182085959578,0.0019668377057882,0.0255475996132289
"S6A11_HUMAN",0.758539747994205,0.0168151255773109,0.0872333329125957
"SAC1_HUMAN",-0.140261083964764,0.489878087779314,0.653764575327303
"SAC2_HUMAN",-0.702015169091407,0.056193722599047,0.171288174367527
"SAE1_HUMAN",-1.18788160538489,0.00203591035421716,0.0261148762215613
"SAP_HUMAN",-0.294573842780019,0.233673791277354,0.414691882972866
"SARDH_HUMAN",-2.16379060551112,0.0064685953854266,0.0506480757082916
"SARNP_HUMAN",-0.203957525250769,0.627225571700474,0.770903499042445
"SART3_HUMAN",-1.04221793655929,0.0339816766645716,0.129102229150081
"SBDS_HUMAN",-0.190526867614001,0.33482705914048,0.516898625711802
"SC11A_HUMAN",-0.388456991570378,0.246139337175132,0.426373983582178
"SC16A_HUMAN",-0.246250471672217,0.743596067524219,0.857635942116243
"SC23A_HUMAN",-0.174784626425197,0.538876473414297,0.701303779230663
"SC23A_HUMAN;SC23B_HUMAN",0.610105402780993,0.299978387997605,0.478535795716021
"SC23B_HUMAN",-0.417740946022889,0.235949180101671,0.417116325131566
"SC31A_HUMAN",-0.529575080197654,0.0355713610290703,0.133118511337263
"SC6A1_HUMAN",0.0468310671468739,0.939697664146177,0.968253361414047
"SC6A7_HUMAN",NA,NA,NA
"SCAFB_HUMAN",NA,NA,NA
"SCAM1_HUMAN",-0.22392892580992,0.589593008574985,0.743576062360891
"SCAM5_HUMAN",0.610146256963683,0.0124016559067834,0.0751057379173188
"SCLY_HUMAN",-0.40408600664325,0.45523039214886,0.626197728330703
"SCMC3_HUMAN",0.295983400744786,0.314950221211365,0.494382939198337
"SCN1A_HUMAN;SCN2A_HUMAN",0.134896885113188,0.716829975419171,0.837856600138314
"SCN1A_HUMAN;SCN2A_HUMAN;SCN8A_HUMAN;SCN9A_HUMAN",0.731160022025922,0.00441240999588779,0.0424564708727889
"SCN1A_HUMAN;SCN2A_HUMAN;SCN9A_HUMAN",0.719544349963548,0.00837337316483628,0.0593248639284732
"SCN1B_HUMAN",0.569582686571058,0.0389267067454471,0.139785727745392
"SCN2A_HUMAN",0.996754489155445,0.0284596012440861,0.115794608166071
"SCN2A_HUMAN;SCN9A_HUMAN",0.314647383128437,0.373947566430724,0.55156679887838
"SCN2B_HUMAN",0.34987480778779,0.292532298794565,0.471701905349761
"SCN3B_HUMAN",0.650118046648979,0.0858237550117011,0.220569454406823
"SCN4B_HUMAN",1.23316294096113,0.0083009249523503,0.0590395243703984
"SCO1_HUMAN",0.041927422986536,0.883066327415463,0.943754636463235
"SCRB1_HUMAN",NA,NA,NA
"SCRB2_HUMAN",0.071717730778811,0.733755203805577,0.850657006594233
"SCRIB_HUMAN",-1.29577397927136,0.0133441751657371,0.0774891184466063
"SCYL1_HUMAN",0.102456179966685,0.543481342533173,0.704299621149981
"SCYL2_HUMAN",-0.33499902306217,0.331770370741112,0.513955116939096
"SDC3_HUMAN",NA,NA,NA
"SDCB1_HUMAN",-0.616008825129985,0.218359388194335,0.394767957967098
"SDHA_HUMAN",-0.301522670333076,0.254042943185292,0.434858955918853
"SE6L2_HUMAN",0.602263160014084,0.0985724383648996,0.238392421480138
"SELH_HUMAN",-1.62415789950032,0.123697416701731,0.27086486831465
"SEM7A_HUMAN",0.40003954165756,0.257509426924062,0.437122847738809
"SEP10_HUMAN",-0.467249285865595,0.183157407861973,0.353410981521262
"SEP11_HUMAN",-0.939974845977172,0.00803748431923859,0.058295587849023
"SEP11_HUMAN;SEPT6_HUMAN",-0.918048418033756,0.0172224194812353,0.0887728644608615
"SEP11_HUMAN;SEPT6_HUMAN;SEPT8_HUMAN",-1.01072905761708,0.121875380095507,0.26847697776141
"SEP15_HUMAN",-0.97157469170456,0.00435695898763654,0.0424564708727889
"SEPT2_HUMAN",-0.384588778462699,0.0925393180621953,0.230094374856543
"SEPT3_HUMAN",0.933989884962387,0.187634564697919,0.358655652313209
"SEPT4_HUMAN",-0.0889898620615248,0.781129130912876,0.880990753057854
"SEPT5_HUMAN",-0.805564597647083,0.271143777233374,0.451906295388957
"SEPT6_HUMAN",-0.670257718892792,0.122331197503122,0.269157970525454
"SEPT7_HUMAN",-1.07912684739956,0.00444231193873322,0.0424564708727889
"SEPT8_HUMAN",-0.214558188599231,0.505205667864455,0.670319884693619
"SERA_HUMAN",-1.40551135568454,0.000109403719982186,0.00393638874837867
"SERB_HUMAN",-2.18133438330502,0.000925445989600511,0.0160206923671409
"SERC3_HUMAN",0.223413889410478,0.573080994310689,0.730186735554058
"SERPH_HUMAN",-1.18314155983379,0.127464016005319,0.276800555467172
"SESD1_HUMAN",0.295830752948499,0.16404304818758,0.329703169139332
"SETLP_HUMAN;SET_HUMAN",-1.47944914568369,0.104615177720305,0.245798785040666
"SF3B2_HUMAN",-0.557254996389767,0.188445325911929,0.359083253425119
"SFXN3_HUMAN",-0.402981528773981,0.211406788588191,0.387157142773784
"SGIP1_HUMAN",0.638834584492499,0.139737669082682,0.296095407351872
"SGMR2_HUMAN",NA,NA,NA
"SGTB_HUMAN",-0.158347893447853,0.617300830469977,0.763709466702448
"SH2D5_HUMAN",NA,NA,NA
"SH319_HUMAN",0.419853891607989,0.274503628608683,0.455026340105631
"SH3K1_HUMAN",-0.168471352920202,0.335773848941063,0.517333220699481
"SH3L3_HUMAN",-0.358941162124655,0.511145987609857,0.675499561500867
"SHAN1_HUMAN",0.380449645097854,0.0405666411470401,0.143984113162125
"SHAN2_HUMAN",0.476697759427782,0.015597091563624,0.0842734948639097
"SHAN3_HUMAN",0.638565258300394,0.0204442459489979,0.0959977235782089
"SHC1_HUMAN",NA,NA,NA
"SHLB1_HUMAN",-0.613746552941072,0.00584355140786571,0.0490070319087735
"SHLB2_HUMAN",-1.94607002472567,0.00108308525650565,0.017745191479356
"SHPK_HUMAN",-0.34503686955796,0.6164691839529,0.763709466702448
"SHSA4_HUMAN",0.109957499357118,0.83486441893153,0.91135580037599
"SHSA7_HUMAN",0.108355434600056,0.63814226956048,0.780237423304093
"SIG11_HUMAN",0.571971203138668,0.244054464678156,0.424895581294512
"SIG16_HUMAN",7.07491667191625,0.000134157588981652,0.00464489010908171
"SIL1_HUMAN",NA,NA,NA
"SIR3_HUMAN",-0.00120986064766867,0.997842931586655,0.997842931586655
"SKP1_HUMAN",-0.443409949120577,0.122818781692576,0.269744332292369
"SL9A6_HUMAN",0.688139898229336,0.0121785373609101,0.0739987286664571
"SLD5_HUMAN",NA,NA,NA
"SLMAP_HUMAN",NA,NA,NA
"SMAD2_HUMAN",NA,NA,NA
"SMC1A_HUMAN",-0.629436748159227,0.0662637517993637,0.19130114495161
"SMC4_HUMAN",NA,NA,NA
"SMCA1_HUMAN",-0.543724403630457,0.351104169890141,0.529397002258348
"SMCA1_HUMAN;SMCA5_HUMAN",NA,NA,NA
"SMCA4_HUMAN",-1.7520734236319,0.0012124209332094,0.018539936770327
"SMCE1_HUMAN",-0.320987302183554,0.668709749876672,0.803590301914665
"SMD1_HUMAN",0.150350385345374,0.547298743479527,0.70797694655291
"SMRC2_HUMAN",-0.271732424583992,0.414747611822612,0.590397163989581
"SMYD3_HUMAN",-0.0414965634147572,0.902424884519295,0.951695208674085
"SNAA_HUMAN",-0.969819285490033,0.00094933274478679,0.0162806129596613
"SNAA_HUMAN;SNAB_HUMAN",0.399742458563698,0.57432554508442,0.73034468137901
"SNAB_HUMAN",-0.193727786208318,0.74068267239387,0.855350977874608
"SNG1_HUMAN",-1.25768294889735,0.0979302728414178,0.237646739854113
"SNG3_HUMAN",0.968666456664483,0.019934557118641,0.0942962542608486
"SNP23_HUMAN",-0.856588198877039,0.0555813944192691,0.170486432519122
"SNP47_HUMAN",0.377259265300332,0.12090574914414,0.267949335361711
"SNPH_HUMAN",0.606453388436748,0.0251242701483461,0.109248899815676
"SNRPA_HUMAN",-1.01698806734761,0.0178326484062966,0.089692706632627
"SNUT2_HUMAN",NA,NA,NA
"SNW1_HUMAN",-0.279559625457612,0.568694035247853,0.728229975352275
"SNX12_HUMAN",-0.921966777072116,0.000333666048109959,0.00816369597709033
"SNX12_HUMAN;SNX3_HUMAN",-0.358280499083069,0.232825195478385,0.413986660564764
"SNX6_HUMAN",-0.095340772071898,0.662459554394778,0.797646510704999
"SOGA3_HUMAN",0.0580386732974296,0.873152021544951,0.93825143590543
"SORCN_HUMAN",-0.109727163695938,0.629163826125791,0.772768153240179
"SOX10_HUMAN",NA,NA,NA
"sp|CONTAMINANT_P01966",2.17469035323107,0.0408144845225905,0.144028036728757
"sp|CONTAMINANT_Q3SZ57",-0.804354688436155,0.0253450313947111,0.10943404762142
"sp|CONTAMINANT_Q3ZBD7",1.48042919323205,0.0662599738108944,0.19130114495161
"SPB6_HUMAN",-1.05439808213474,0.0027321133329142,0.0309470862092442
"SPCS2_HUMAN",0.482533144437417,0.473788288329874,0.641151555372654
"SPD2A_HUMAN;SPD2B_HUMAN",NA,NA,NA
"SPEE_HUMAN",-0.885293179952605,0.00115740037826906,0.0182360581387237
"SPG7_HUMAN",0.0255233883735686,0.885806084153863,0.944482373284334
