"","logFC","pval","adjPval","negLogAdjPval","significant"
"MPP2_HUMAN;PALS2_HUMAN",-0.476152570808182,0.213588512401691,0.438243096294855,0.358284916682348,FALSE
"MPPA_HUMAN",0.173611741248614,0.566958720042093,0.740108543597442,0.130704582392671,FALSE
"MPPB_HUMAN",0.363614774146833,0.140115494487013,0.360548328272865,0.44303651375873,FALSE
"MPRD_HUMAN",-0.330736459242702,0.28579664720602,0.513340753752015,0.289594256045027,FALSE
"MPRIP_HUMAN",-0.0689393089280043,0.730402821639679,0.850454861753321,0.0703487318005866,FALSE
"MPU1_HUMAN",-0.102780328277629,0.811900159702852,0.900293259195888,0.0456160015549064,FALSE
"MPZL1_HUMAN",0.30653607389804,0.397641735972238,0.618505844208136,0.20865619240454,FALSE
"MRCKA_HUMAN;MRCKB_HUMAN",-0.10439031324671,0.607421895317682,0.76410094523889,0.116849263067959,FALSE
"MRCKB_HUMAN",0.163599092556409,0.618057568901858,0.771108629669561,0.112884436549738,FALSE
"MRE11_HUMAN",1.53292045752591,0.000471943461968672,0.0167627192421615,1.77565552889943,FALSE
"MROH1_HUMAN",0.183654421695076,0.58170685984147,0.750420113147139,0.124695534288167,FALSE
"MSH2_HUMAN",2.06073079061717,0.0626804066886222,0.249431594171309,0.603048537604754,FALSE
"MSI2H_HUMAN",1.34174829560971,3.08935861474628e-05,0.00398772715062176,2.39927456476188,TRUE
"MSRA_HUMAN",1.00284734717769,0.136045548794145,0.35729683854983,0.446970826524786,FALSE
"MSS4_HUMAN",0.377603613756284,0.425836054675154,0.639476253416064,0.194175578162417,FALSE
"MTAP_HUMAN",0.981551364463084,0.00243806708746069,0.0428026589705424,1.36852925107176,FALSE
"MTAP2_HUMAN",-1.9343351066712,0.0300027935756397,0.170097638328178,0.769301716182613,FALSE
"MTCH1_HUMAN",-0.585079327557334,0.104326196999823,0.317224985696965,0.498632613526657,FALSE
"MTCH2_HUMAN",0.449042930887702,0.31604692947096,0.544768888527348,0.263787702722855,FALSE
"MTL26_HUMAN",-1.00875343330688,0.0017768960801932,0.0360534408370065,1.44305328114663,FALSE
"MTMR1_HUMAN",-0.249166749861862,0.334596817301007,0.561705688696838,0.250491177766842,FALSE
"MTMR5_HUMAN",-0.602913626279482,0.0882316958242069,0.293664203278968,0.532148989350197,FALSE
"MTPN_HUMAN",1.19061342999753,9.09539945253268e-05,0.00649925608705977,2.18713635039932,TRUE
"MUC18_HUMAN",-0.117648970387384,0.760814901772773,0.870448514489073,0.0602569115478612,FALSE
"MUTA_HUMAN",0.362851028651783,0.206728894944949,0.428942930815962,0.367600485158875,FALSE
"MVD1_HUMAN",0.352511005519608,0.375143150785751,0.595123328490715,0.225393025308701,FALSE
"MVP_HUMAN",-0.214603505819084,0.672335744953631,0.809931436050122,0.0915517443379219,FALSE
"MX1_HUMAN",0.655704470070887,0.251345106920924,0.477555703149756,0.320975964060067,FALSE
"MX1_HUMAN;MX2_HUMAN",0.669358313079607,0.239439391143835,0.466242105150548,0.331388509003269,FALSE
"MXRA7_HUMAN",0.25860387959006,0.481415459729577,0.6809004372337,0.166916386943522,FALSE
"MY18A_HUMAN",0.0390830315739188,0.896335346842391,0.947670038726941,0.0233428496920085,FALSE
"MYADM_HUMAN",0.170920777511011,0.739359030127088,0.856634872057715,0.0672042502359981,FALSE
"MYCT_HUMAN",-0.6086604734299,0.173325629618311,0.395639822607909,0.402700001532767,FALSE
"MYDGF_HUMAN",0.773107494314897,0.12879408585286,0.347883080225792,0.458566693250873,FALSE
"MYEF2_HUMAN",-0.566512456349763,0.103633973022201,0.316290500765064,0.499913851167632,FALSE
"MYH10_HUMAN",1.78867931346096,6.0392147692135e-06,0.00180462717694589,2.74361250662215,TRUE
"MYH10_HUMAN;MYH11_HUMAN",0.484144087078458,0.145796391993215,0.368087554789867,0.434048866002006,FALSE
"MYH10_HUMAN;MYH11_HUMAN;MYH14_HUMAN;MYH9_HUMAN",-0.517247212150731,0.356989103463884,0.582055150340172,0.235035863539696,FALSE
"MYH10_HUMAN;MYH11_HUMAN;MYH9_HUMAN",-0.566983580314245,0.0961416827119075,0.306218712281047,0.51396827414691,FALSE
"MYH10_HUMAN;MYH9_HUMAN",0.120848719887036,0.739963880784717,0.856731692898684,0.0671551670358576,FALSE
"MYH11_HUMAN;MYH14_HUMAN;MYH9_HUMAN",-0.522303204036038,0.126400936579781,0.345810973136557,0.461161229983307,FALSE
"MYH11_HUMAN;MYH9_HUMAN",-0.288422552976196,0.568354575516225,0.741636161064641,0.129809102801043,FALSE
"MYH14_HUMAN",0.483909945735014,0.0534593393157248,0.234018300620675,0.630750178710375,FALSE
"MYH9_HUMAN",-0.103851659897009,0.786092187364067,0.882513104330072,0.0542788371061618,FALSE
"MYL6_HUMAN",0.127232582826723,0.727999250616468,0.849090178452201,0.0710461826366382,FALSE
"MYL6B_HUMAN",-0.0273866599305728,0.941315698424029,0.974439133940614,0.0112452828873264,FALSE
"MYL6B_HUMAN;MYL6_HUMAN",0.335975706367449,0.640693369148996,0.786392496039115,0.104360639306584,FALSE
"MYLK_HUMAN",-0.341462844788956,0.298927848045698,0.525160789164195,0.279707707726004,FALSE
"MYO1C_HUMAN",0.731163207346699,0.157008761221526,0.378363488368883,0.422090779154431,FALSE
"MYO1D_HUMAN",0.713148025818531,0.175515390406606,0.397731350475393,0.400410175164758,FALSE
"MYO1E_HUMAN",0.216554149055295,0.61850133000002,0.771249571968917,0.112805063985074,FALSE
"MYO5A_HUMAN",0.355075952352336,0.391281646906303,0.613834016683286,0.211949048050672,FALSE
"MYO5A_HUMAN;MYO5B_HUMAN",0.417425170911844,0.424894451157401,0.63889664270557,0.194569394006342,FALSE
"MYO5B_HUMAN",-0.18585976904238,0.393753715487139,0.616734577759165,0.209901701794182,FALSE
"MYO6_HUMAN",0.119384759288989,0.59260177389622,0.75584367704599,0.121568015631511,FALSE
"MYP2_HUMAN",2.11474491922497,0.000869457341649682,0.0238158856833542,1.62313326297704,FALSE
"MYPR_HUMAN",-0.948440165195037,0.363588367120591,0.587857827213666,0.230727694880398,FALSE
"MYPT1_HUMAN",0.292340776764225,0.224875353322639,0.450257703820078,0.346538847752345,FALSE
"NAA35_HUMAN",-0.560344188883296,0.168436476410574,0.391549291344807,0.407213557714443,FALSE
"NAC1_HUMAN",-0.777649523953942,0.0669672266529918,0.258649577400533,0.58728822683451,FALSE
"NAC2_HUMAN",-0.983609932043838,0.128123395087913,0.347883080225792,0.458566693250873,FALSE
